rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
90,Bradley,Bradley,2.65012829106092,5.06191785034877,7.71204614140969,-89.1761823598652,40.0133246942518,119,72,66.3667043467084,291,1,0.705882352941177,0.323529411764706,0.382352941176471,24,11,24,10,#FFF0DF,#FFE0BA,#FFE4C2,#00429D,#F6BA92,Bradley plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Bradley plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
91,Princeton,Princeton,4.71220764546926,2.8245809011856,7.53678854665486,29.602862254675,-7.45490573438995,80,103,68.4549126720915,171,289,0.366666666666667,0.433333333333333,-0.0666666666666667,11,13,21,9,#FFE5C6,#FFEED8,#FFE4C3,#EF7B83,#E2E0BD,Princeton plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Princeton performs at a similar level regardless of the pace of the game.
92,South Alabama,South Alabama,3.39173138034118,3.7217441852412,7.11347556558239,2.7357788521425,-68.4810928505009,106,84,66.5533507079557,281,17,0.393939393939394,0.363636363636364,0.0303030303030303,13,12,17,16,#FFECD6,#FFE8CC,#FFE6C7,#FFF2D7,#78AAC6,South Alabama performs at a similar level against both good and bad teams.,South Alabama plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
93,Towson,Towson,5.30907933271302,1.68787670165466,6.99695603436768,46.147319528601,-2.46302325163684,70,132,65.9291430323961,311,104,0.705882352941177,0.264705882352941,0.441176470588235,24,9,21,12,#FFE2BF,#FFF4E8,#FFE6C7,#C83658,#EAE4BC,Towson plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Towson performs at a similar level regardless of the pace of the game.
94,UNC Greensboro,UNC Greensboro,0.113687483941088,6.7948370906471,6.90852457458818,20.8385835791244,12.1812401336191,168,48,67.2615973165319,239,301,0.466666666666667,0.433333333333333,0.0333333333333333,14,13,18,12,#FFFEFD,#FFD6A2,#FFE6C8,#FDA29C,#F1D9AF,UNC Greensboro plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UNC Greensboro performs at a similar level regardless of the pace of the game.
95,Santa Clara,Santa Clara,4.43911282057769,2.44126726934235,6.88038008992004,21.4111259324165,83.3025569164449,90,111,70.6050401540845,53,358,0.65625,0.15625,0.5,21,5,22,10,#FFE7C9,#FFF0DD,#FFE7C8,#FD9F9A,#FE926E,Santa Clara plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Santa Clara plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
96,Louisiana-Lafayette,Louisiana-Lafayette,5.01859668578714,1.43272231307516,6.4513189988623,38.9580091525425,-40.2604727239855,73,134,69.1803784460621,132,14,0.580645161290323,0.225806451612903,0.354838709677419,18,7,23,8,#FFE4C2,#FFF6EB,#FFE8CC,#DF5269,#A9C3C2,Louisiana-Lafayette plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Louisiana-Lafayette plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
97,Syracuse,Syracuse,5.61756552549307,0.521991740253865,6.13955726574693,-25.8774572683805,26.9129471680259,65,159,68.3866139640929,178,212,0.5,0.46875,0.03125,16,15,17,15,#FFE1BB,#FFFBF7,#FFE9CE,#81B0CA,#F4C8A0,Syracuse plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Syracuse plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
98,Indiana State,Indiana State,4.11669769621346,1.99962807609005,6.11632577230352,-29.3449855408946,-14.1442097703063,96,124,71.2003896631063,37,293,0.742857142857143,0.314285714285714,0.428571428571429,26,11,22,13,#FFE9CD,#FFF3E3,#FFE9CE,#76A4C6,#D6DABE,Indiana State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Indiana State performs at a similar level regardless of the pace of the game.
99,Nebraska,Nebraska,1.35365482862094,4.76103982248134,6.11469465110228,8.99881341896362,-3.12425840487623,140,75,67.8597227440169,199,112,0.53125,0.6875,-0.15625,17,22,16,16,#FFF7EE,#FFE2BE,#FFE9CE,#FFD6C2,#E9E4BC,Nebraska performs at a similar level against both good and bad teams.,Nebraska performs at a similar level regardless of the pace of the game.
100,Colgate,Colgate,7.38066474430189,-1.58916204282568,5.79150270147621,-49.9173178450262,-9.88194629794956,47,202,68.7852950507146,154,281,0.382352941176471,0.205882352941176,0.176470588235294,13,7,25,9,#FFD7A6,#EBF3F9,#FFEAD1,#2B61AB,#DDDEBD,Colgate plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Colgate performs at a similar level regardless of the pace of the game.
101,Grand Canyon,Grand Canyon,6.10007171258766,-0.447236350903671,5.65283536168399,35.9365515306061,66.2415734932685,62,177,66.4697158239192,287,222,0.529411764705882,0.588235294117647,-0.0588235294117647,18,20,21,12,#FFDEB5,#F9FBFD,#FFEBD2,#E45F71,#FC9D78,Grand Canyon plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Grand Canyon plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
102,Akron,Akron,4.47652527406817,1.09081495997546,5.56734023404363,-62.244116315549,43.168714354804,88,144,66.5099243277865,284,77,0.46875,0.375,0.09375,15,12,20,11,#FFE7C9,#FFF8F0,#FFEBD3,#00429D,#F7B68F,Akron plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Akron plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
103,Ole Miss,Ole Miss,2.16746182748134,3.2183691838153,5.38583101129664,-3.5350931829875,45.1325063412505,127,95,67.2034808534791,244,283,0.264705882352941,0.323529411764706,-0.0588235294117647,9,11,12,21,#FFF3E4,#FFEBD3,#FFECD4,#EBF4DD,#F7B48D,Ole Miss performs at a similar level against both good and bad teams.,Ole Miss plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
104,Wichita State,Wichita State,2.54621385014875,2.79879206355032,5.34500591369907,15.6255093761967,7.11936181411449,121,104,66.8443021606923,269,353,0.636363636363636,0.393939393939394,0.242424242424242,21,13,17,15,#FFF1E0,#FFEED9,#FFECD4,#FFB9AD,#F0DFB4,Wichita State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wichita State performs at a similar level regardless of the pace of the game.
105,Tulane,Tulane,4.208837487506,1.09268545348507,5.30152294099107,-5.7206129247949,20.1836396759373,94,143,73.4975283255597,2,237,0.53125,0.375,0.15625,17,12,20,11,#FFE8CC,#FFF8F0,#FFECD5,#E0EEDB,#F2D0A7,Tulane performs at a similar level against both good and bad teams.,Tulane performs at a similar level regardless of the pace of the game.
106,San Francisco,San Francisco,4.68664732811834,0.530884000263859,5.2175313283822,-0.574000690841595,5.8767014706981,82,157,69.430958952997,117,175,0.696969696969697,0.363636363636364,0.333333333333333,23,12,19,14,#FFE6C6,#FFFBF7,#FFECD5,#FBFDDF,#F0E0B5,San Francisco performs at a similar level against both good and bad teams.,San Francisco performs at a similar level regardless of the pace of the game.
107,UNLV,UNLV,1.64357185874041,3.4944723661967,5.1380442249371,-7.14462181994381,29.7731347124884,135,87,70.2395996754797,72,362,0.5625,0.375,0.1875,18,12,18,13,#FFF6EB,#FFEACF,#FFEDD6,#D8E9DB,#F4C59D,UNLV performs at a similar level against both good and bad teams.,UNLV plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
108,UMass Lowell,UMass Lowell,2.83050361447269,2.22314949996624,5.05365311443894,16.2021115252138,15.3545999276413,117,118,69.9052843549487,86,7,0.59375,0.3125,0.28125,19,10,23,8,#FFEFDC,#FFF1E0,#FFEDD7,#FFB6AB,#F2D5AC,UMass Lowell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UMass Lowell performs at a similar level regardless of the pace of the game.
109,Belmont,Belmont,6.45323559096941,-1.44871654647573,5.00451904449368,-21.8144009216603,-15.8781541114095,57,200,69.4557979606591,115,71,0.516129032258065,0.32258064516129,0.193548387096774,16,10,20,11,#FFDCB1,#EDF4F9,#FFEDD7,#8DBDCF,#D3D8BE,Belmont plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Belmont performs at a similar level regardless of the pace of the game.
110,Butler,Butler,-1.35459391287712,6.32601200837659,4.97141809549947,-99.009900990099,42.609853268524,203,58,66.7672032371668,273,176,0.46875,0.53125,-0.0625,15,17,14,18,#F0F5FA,#FFD9A9,#FFEDD7,#00429D,#F7B790,Butler plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Butler plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
111,James Madison,James Madison,1.71840115370689,3.24838688857758,4.96678804228447,4.04906635473507,23.5598370990832,133,92,71.4547401500533,32,270,0.733333333333333,0.366666666666667,0.366666666666667,22,11,19,11,#FFF5EA,#FFEBD2,#FFEDD7,#FFECD2,#F3CCA3,James Madison performs at a similar level against both good and bad teams.,James Madison performs at a similar level regardless of the pace of the game.
112,Vermont,Vermont,4.84762925283125,0.0120475901333964,4.85967684296465,-69.3206527621706,-33.8582389887385,77,167,65.6612993138326,318,72,0.484848484848485,0.333333333333333,0.151515151515152,16,11,22,11,#FFE5C4,#FFFEFE,#FFEED8,#00429D,#B4C9C1,Vermont plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Vermont plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
113,Charlotte,Charlotte,3.20414138311234,1.28605186529784,4.49019324841018,-5.09600023900234,31.4919547644889,109,138,61.7779731696429,361,98,0.444444444444444,0.472222222222222,-0.0277777777777778,16,17,22,14,#FFEDD8,#FFF7ED,#FFEFDB,#E3EFDC,#F5C39B,Charlotte performs at a similar level against both good and bad teams.,Charlotte plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
114,Temple,Temple,1.74614879972297,2.51623254894188,4.26238134866485,48.2703454374828,7.2792209162271,132,109,67.127335605019,252,292,0.5,0.3125,0.1875,16,10,16,16,#FFF5EA,#FFEFDC,#FFF0DD,#C02E54,#F0DEB4,Temple plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Temple performs at a similar level regardless of the pace of the game.
115,UC Santa Barbara,UC Santa Barbara,5.03318425889961,-0.815296638880566,4.21788762001904,-6.0262766809367,35.3575608941424,72,185,65.84341451246,313,216,0.558823529411765,0.205882352941176,0.352941176470588,19,7,25,8,#FFE4C2,#F5F8FC,#FFF0DD,#DEEDDB,#F5BF97,UC Santa Barbara performs at a similar level against both good and bad teams.,UC Santa Barbara plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
116,Washington,Washington,-0.0568161669178323,4.25789863981413,4.2010824728963,-1.48118370272868,30.6390781826998,172,77,69.516666936895,112,295,0.451612903225806,0.645161290322581,-0.193548387096774,14,20,16,16,#FEFEFE,#FFE5C5,#FFF0DD,#F7FADE,#F5C49C,Washington performs at a similar level against both good and bad teams.,Washington plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
117,Colorado State,Colorado State,5.42108885245203,-1.61071136767491,3.81037748477712,-24.2481527264502,-1.08678703020386,67,204,67.3769190819307,232,109,0.4375,0.4375,0,14,14,14,18,#FFE2BD,#EBF3F9,#FFF1E1,#86B5CC,#EDE6BC,Colorado State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Colorado State performs at a similar level regardless of the pace of the game.
118,Middle Tennessee,Middle Tennessee,1.20321004590278,2.5909646897126,3.79417473561538,6.95604543478491,10.0201017386157,145,108,67.8051161410313,202,2,0.53125,0.46875,0.0625,17,15,17,14,#FFF8F0,#FFEFDB,#FFF1E1,#FFE0C9,#F0DBB1,Middle Tennessee performs at a similar level against both good and bad teams.,Middle Tennessee performs at a similar level regardless of the pace of the game.
119,UC Irvine,UC Irvine,0.494662957102008,3.26208978420097,3.75675274130297,17.0237738624401,-52.7234851906296,158,91,70.3730936117138,62,320,0.470588235294118,0.264705882352941,0.205882352941176,16,9,21,12,#FFFCF9,#FFEBD2,#FFF1E1,#FFB3A8,#93B8C3,UC Irvine plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UC Irvine plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
120,Samford,Samford,3.96415496168659,-0.321771773410475,3.64238318827611,-16.7069166970192,-2.31578721192903,100,175,69.1223448708056,136,240,0.607142857142857,0.321428571428571,0.285714285714286,17,9,18,10,#FFE9CF,#FBFCFD,#FFF2E2,#A4CDD4,#EAE4BC,Samford plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Samford performs at a similar level regardless of the pace of the game.
121,Montana State,Montana State,0.238376809177172,3.39712737129664,3.63550418047381,-15.3272599660433,-0.869811047800059,165,90,67.6727806695887,215,264,0.454545454545455,0.272727272727273,0.181818181818182,15,9,23,10,#FFFDFC,#FFEAD0,#FFF2E2,#ACD1D5,#EDE6BC,Montana State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Montana State performs at a similar level regardless of the pace of the game.
122,Southern Utah,Southern Utah,4.07936142250281,-0.730783006121037,3.34857841638178,36.3658439115597,14.1940962004519,97,183,72.2376228664712,18,90,0.470588235294118,0.411764705882353,0.0588235294117647,16,14,20,13,#FFE9CD,#F6F9FC,#FFF3E4,#E35E70,#F1D7AD,Southern Utah plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern Utah performs at a similar level regardless of the pace of the game.
123,Duquesne,Duquesne,3.151726785251,0.151539631455184,3.30326641670618,18.2365886391625,-11.6854749084858,110,162,69.1216879943254,137,125,0.818181818181818,0.303030303030303,0.515151515151515,27,10,20,13,#FFEED9,#FFFEFC,#FFF3E5,#FFADA4,#DADCBD,Duquesne plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Duquesne performs at a similar level regardless of the pace of the game.
124,Loyola Marymount,Loyola Marymount,3.2190079853698,-0.0471377625757796,3.17187022279402,-10.7114009138066,-45.3312189628808,108,170,68.4035886058484,175,206,0.5,0.533333333333333,-0.0333333333333333,15,16,18,12,#FFEDD8,#FEFEFE,#FFF3E6,#C5DFD8,#A0BEC2,Loyola Marymount performs at a similar level against both good and bad teams.,Loyola Marymount plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
125,Notre Dame,Notre Dame,4.28017396939265,-1.1099415028471,3.17023246654555,51.187034690375,-45.5557201867379,93,193,66.1440337427838,300,291,0.4375,0.25,0.1875,14,8,11,21,#FFE8CB,#F1F6FB,#FFF3E6,#B5234E,#A0BEC2,Notre Dame plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Notre Dame plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
126,Richmond,Richmond,0.71204069366251,2.26050215771562,2.97254285137813,-5.43442876062849,25.9650844880602,153,117,66.4484130427985,289,12,0.454545454545455,0.515151515151515,-0.0606060606060606,15,17,15,18,#FFFBF6,#FFF1E0,#FFF4E7,#E1EEDC,#F4CAA1,Richmond performs at a similar level against both good and bad teams.,Richmond plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
127,Ohio,Ohio,4.54905044869403,-1.61672548024993,2.9323249684441,2.43365453445634,2.40594883078272,87,206,69.2574780102513,129,10,0.636363636363636,0.606060606060606,0.0303030303030303,21,20,18,14,#FFE6C8,#EBF3F9,#FFF4E7,#FFF4D8,#EFE4B9,Ohio performs at a similar level against both good and bad teams.,Ohio performs at a similar level regardless of the pace of the game.
128,George Mason,George Mason,-1.21465399129414,3.91142390908053,2.6967699177864,-10.6441491312507,-5.72689466427308,198,80,67.2423244365381,241,139,0.303030303030303,0.363636363636364,-0.0606060606060606,10,12,20,13,#F1F6FB,#FFE7C9,#FFF5E9,#C5DFD8,#E5E1BC,George Mason performs at a similar level against both good and bad teams.,George Mason performs at a similar level regardless of the pace of the game.
129,Southern Illinois,Southern Illinois,-2.60400350935168,5.18462592629198,2.5806224169403,27.3884133733126,-36.7378876455149,232,69,64.9076465125267,337,60,0.5,0.34375,0.15625,16,11,22,10,#E2EDF6,#FFDFB8,#FFF6EA,#F28589,#AFC6C1,Southern Illinois plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
130,DePaul,DePaul,2.50870700611189,0.0453205744026123,2.5540275805145,-6.74860894559769,-13.7812203101315,123,166,69.7493431840085,95,145,0.333333333333333,0.636363636363636,-0.303030303030303,11,21,10,23,#FFF1E0,#FFFEFE,#FFF6EA,#DAEBDB,#D7DABE,DePaul performs at a similar level against both good and bad teams.,DePaul performs at a similar level regardless of the pace of the game.
131,Eastern Washington,Eastern Washington,4.9784853796242,-2.44672772645256,2.53175765317164,5.41552825640609,5.79255186392416,74,235,69.4440282458369,116,300,0.454545454545455,0.303030303030303,0.151515151515151,15,10,22,11,#FFE4C3,#E1ECF6,#FFF6EB,#FFE6CE,#F0E0B6,Eastern Washington performs at a similar level against both good and bad teams.,Eastern Washington performs at a similar level regardless of the pace of the game.
132,Penn,Penn,4.69381245933997,-2.21987998834105,2.47393247099892,-34.0226743219801,-18.2544861675397,81,230,67.6972434718894,214,157,0.517241379310345,0.448275862068966,0.0689655172413793,15,13,16,13,#FFE6C6,#E4EEF7,#FFF6EB,#6895C0,#CFD6BE,Penn plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Penn performs at a similar level regardless of the pace of the game.
133,LSU,LSU,2.06057001030051,0.342518337480277,2.40308834778078,-13.0952522252692,16.0632625071461,131,161,67.149916068103,250,233,0.411764705882353,0.441176470588235,-0.0294117647058824,14,15,14,19,#FFF4E6,#FFFCFA,#FFF6EC,#B8D8D6,#F2D5AB,LSU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,LSU performs at a similar level regardless of the pace of the game.
134,Fordham,Fordham,-2.76768539752151,5.17035046582515,2.40266506830364,17.0239309254344,34.5450655899421,238,71,70.6233490360474,52,140,0.382352941176471,0.411764705882353,-0.0294117647058824,13,14,25,8,#E0ECF6,#FFDFB8,#FFF6EC,#FFB3A8,#F5C098,Fordham plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Fordham plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
135,San Jose State,San Jose State,1.19053930452669,1.18256349746119,2.37310280198789,-50.1758013427459,-25.4942584421023,146,139,64.2864944856077,350,113,0.571428571428571,0.4,0.171428571428571,20,14,20,14,#FFF8F0,#FFF7EE,#FFF6EC,#2A61AA,#C2D0BF,San Jose State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,San Jose State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
136,Davidson,Davidson,2.63843981296495,-0.272938246284542,2.36550156668041,-9.67817544125907,-4.27171743264893,120,173,66.2178736069243,298,345,0.387096774193548,0.258064516129032,0.129032258064516,12,8,15,16,#FFF0DF,#FBFCFE,#FFF6EC,#CAE2D9,#E7E3BC,Davidson performs at a similar level against both good and bad teams.,Davidson performs at a similar level regardless of the pace of the game.
137,Georgia Tech,Georgia Tech,0.950398600165619,1.29119365587904,2.24159225604466,-57.2726137626575,65.1763198801636,148,136,67.34411556744,234,311,0.419354838709677,0.645161290322581,-0.225806451612903,13,20,13,18,#FFF9F3,#FFF7ED,#FFF7ED,#0B4AA0,#FB9E79,Georgia Tech plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Georgia Tech plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
138,Kennesaw State,Kennesaw State,-0.150718062783182,2.38263959118364,2.23192152840045,7.31500700180234,-3.3286660012741,176,114,69.6257816223756,104,244,0.375,0.25,0.125,12,8,23,9,#FDFDFE,#FFF0DE,#FFF7ED,#FFDEC8,#E9E4BC,Kennesaw State performs at a similar level against both good and bad teams.,Kennesaw State performs at a similar level regardless of the pace of the game.
139,Youngstown State,Youngstown State,6.38583480879777,-4.1553585323101,2.23047627648767,-15.9290111187815,10.1501230940118,58,275,68.6690473927209,160,69,0.875,0.3125,0.5625,28,10,22,10,#FFDDB2,#CDE0F0,#FFF7ED,#A9D0D4,#F1DBB1,Youngstown State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Youngstown State performs at a similar level regardless of the pace of the game.
140,Southern Mississippi,Southern Mississippi,-0.118166346634853,2.34856796525222,2.23040161861737,-54.2553190989699,-41.0896530021028,174,115,69.6453268191761,102,54,0.733333333333333,0.433333333333333,0.3,22,13,22,8,#FDFEFE,#FFF0DF,#FFF7ED,#1854A5,#A7C2C2,Southern Mississippi plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Southern Mississippi plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
141,Northern Kentucky,Northern Kentucky,-0.631054337852945,2.86036739909375,2.2293130612408,-20.328964885209,-37.7446175102312,188,101,63.941406543177,354,126,0.515151515151515,0.454545454545455,0.0606060606060606,17,15,20,13,#F8FAFC,#FFEDD8,#FFF7ED,#92C2D1,#ADC5C1,Northern Kentucky plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northern Kentucky plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
142,Cal State Fullerton,Cal State Fullerton,-1.15558757185699,3.06468084080445,1.90909326894746,1.54461851897281,-15.4877685776734,196,98,66.0208004247801,309,193,0.28125,0.28125,0,9,9,18,13,#F2F7FB,#FFECD5,#FFF8EF,#FFF8DA,#D4D9BE,Cal State Fullerton performs at a similar level against both good and bad teams.,Cal State Fullerton performs at a similar level regardless of the pace of the game.
143,Missouri State,Missouri State,-0.103995649963637,1.92280322686452,1.81880757690089,16.6553551689827,29.137980160054,173,127,63.7523081289979,356,225,0.32258064516129,0.387096774193548,-0.0645161290322581,10,12,16,15,#FDFEFE,#FFF3E4,#FFF8F0,#FFB4A9,#F4C69E,Missouri State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Missouri State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
144,Fresno State,Fresno State,-0.405644240735008,2.10611357381497,1.70046933307996,-7.08701694447021,18.7692403895304,183,121,65.4096517572628,328,111,0.32258064516129,0.516129032258065,-0.193548387096774,10,16,10,20,#FAFCFD,#FFF2E2,#FFF9F1,#D8EADB,#F2D2A8,Fresno State performs at a similar level against both good and bad teams.,Fresno State performs at a similar level regardless of the pace of the game.
145,Troy,Troy,-1.23989741153427,2.88873898312698,1.64884157159271,-1.85235815533808,34.0818450096752,199,100,68.7264689061692,157,105,0.366666666666667,0.3,0.0666666666666667,11,9,17,13,#F1F6FB,#FFEDD7,#FFF9F2,#F5F9DE,#F5C099,Troy performs at a similar level against both good and bad teams.,Troy plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
146,Boston College,Boston College,-0.395581148363473,1.9567754071158,1.56119425875233,28.1077355251433,-33.4572639163278,182,126,67.7104498344261,209,339,0.303030303030303,0.727272727272727,-0.424242424242424,10,24,16,17,#FAFCFD,#FFF3E4,#FFF9F2,#F18287,#B5C9C1,Boston College plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Boston College plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
147,Longwood,Longwood,0.296167511374841,1.08748534560016,1.383652856975,-13.0778916143141,-17.0437765848345,162,145,67.7055533505703,211,162,0.566666666666667,0.3,0.266666666666667,17,9,17,12,#FFFDFB,#FFF8F0,#FFFAF4,#B8D8D6,#D1D7BE,Longwood plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Longwood performs at a similar level regardless of the pace of the game.
148,Hawaii,Hawaii,-2.4920808449307,3.76886185573161,1.27678101080091,-14.3238309419202,22.0978592369295,227,83,65.4111640258529,327,251,0.4,0.266666666666667,0.133333333333333,12,8,21,11,#E3EEF7,#FFE8CB,#FFFAF4,#B1D4D5,#F3CEA5,Hawaii plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Hawaii performs at a similar level regardless of the pace of the game.
149,UNC Asheville,UNC Asheville,-0.130118923650814,1.17068644961453,1.04056752596372,-35.313866775479,-17.2950955313996,175,140,69.3504454991618,120,172,0.424242424242424,0.454545454545455,-0.0303030303030303,14,15,25,8,#FDFEFE,#FFF7EF,#FFFBF6,#6490BE,#D1D7BE,UNC Asheville plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UNC Asheville performs at a similar level regardless of the pace of the game.
150,Western Kentucky,Western Kentucky,0.364680936920243,0.525667067677905,0.890348004598148,-13.9589598413822,29.119572719257,160,158,68.306365407699,185,153,0.28125,0.625,-0.34375,9,20,15,16,#FFFDFA,#FFFBF7,#FFFBF7,#B3D5D6,#F4C69E,Western Kentucky plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Western Kentucky plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
151,Georgia,Georgia,0.0103652363019251,0.879839308721535,0.89020454502346,-29.256711347411,-2.77480798692875,171,150,68.7269958675951,156,27,0.46875,0.46875,0,15,15,16,16,#FFFEFE,#FFF9F3,#FFFBF8,#76A5C6,#EAE4BC,Georgia plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgia performs at a similar level regardless of the pace of the game.
152,South Florida,South Florida,-0.197298353442231,1.0874212617429,0.890122908300673,11.8125911542032,33.7198946190768,178,146,69.2705207972884,127,354,0.59375,0.28125,0.3125,19,9,13,18,#FCFDFE,#FFF8F0,#FFFBF8,#FFCAB9,#F5C199,South Florida performs at a similar level against both good and bad teams.,South Florida plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
