rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
74,St. John's,St. John's,5.55119936885661,3.631280816246,9.18248018510261,33.3101068119822,-20.4395529143692,69,90,74.9423213499467,3,109,16,11,#FFE4C2,#FFE7CA,#FFDFB8,#EF7D84,#C2D0BF,St. John's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,St. John's plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
75,UC Santa Barbara,UC Santa Barbara,5.77126728609372,3.30015357001022,9.07142085610394,13.3652976006627,-13.2654470025118,64,92,67.0347694804771,300,162,20,5,#FFE3C0,#FFE9CF,#FFE0B8,#FFCAB9,#D2D8BE,UC Santa Barbara performs at a similar level against both good and bad teams.,UC Santa Barbara performs at a similar level regardless of the pace of the game.
76,Louisiana Tech,Louisiana Tech,2.17321082510403,6.81188387355166,8.98509469865569,3.8850224342097,-2.55418141714835,118,41,70.8586153511361,106,59,23,8,#FFF4E7,#FFD39C,#FFE0B9,#FFEFD4,#E9E4BC,Louisiana Tech performs at a similar level against both good and bad teams.,Louisiana Tech performs at a similar level regardless of the pace of the game.
77,Colgate,Colgate,7.72980852846272,1.24770834883504,8.97751687729776,-11.7407724710955,-36.7468133830101,43,135,72.7979322777365,31,148,14,2,#FFD9AB,#FFF6EC,#FFE0B9,#CAE2D9,#9FBEC2,Colgate performs at a similar level against both good and bad teams.,Colgate plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
78,North Texas,North Texas,4.0442705036811,4.81888296896129,8.86315347264239,-46.5820979134763,4.61174963060519,97,72,64.8865988686034,342,183,17,10,#FFEBD3,#FFE0B9,#FFE0BA,#5985BA,#EFE2B7,North Texas plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,North Texas performs at a similar level regardless of the pace of the game.
79,Winthrop,Winthrop,3.84025734724081,4.85378074285051,8.69403809009132,21.3236467141908,14.1868149602523,99,71,74.2136706783049,12,131,23,2,#FFECD5,#FFDFB8,#FFE1BB,#FFABA2,#F1D8AE,Winthrop plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Winthrop performs at a similar level regardless of the pace of the game.
80,Western Kentucky,Western Kentucky,4.85683995267343,3.72432658717143,8.58116653984487,13.7088835892643,19.7361705346211,79,86,69.249955447186,194,164,21,8,#FFE7CA,#FFE7C8,#FFE1BC,#FFC9B8,#F2D2A8,Western Kentucky performs at a similar level against both good and bad teams.,Western Kentucky performs at a similar level regardless of the pace of the game.
81,Abilene Christian,Abilene Christian,0.259119953470737,8.30353308517292,8.56265303864366,4.39011589989273,43.5285959413309,157,27,70.5478512952984,121,3,20,5,#FFFDFC,#FFC986,#FFE1BC,#FFEDD3,#F7B992,Abilene Christian performs at a similar level against both good and bad teams.,Abilene Christian plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
82,Furman,Furman,6.65826631730268,1.73875269093789,8.39701900824057,-28.5206864050159,3.80655780314446,56,121,69.4976056390073,182,74,13,9,#FFDFB6,#FFF3E5,#FFE2BE,#87B7CD,#EFE3B8,Furman plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Furman performs at a similar level regardless of the pace of the game.
83,UAB,UAB,1.50616628636333,6.87309744336957,8.3792637297329,0.892044142787819,37.4869585082348,127,40,68.7233960210678,226,110,20,7,#FFF7EE,#FFD29B,#FFE2BE,#FFFBDD,#F5BF97,UAB performs at a similar level against both good and bad teams.,UAB plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
84,Toledo,Toledo,8.60560010274187,-0.382903784558374,8.2226963181835,-14.2916290048572,24.5197695836685,30,179,70.5288202950031,122,31,21,9,#FFD5A1,#FAFCFD,#FFE2BF,#BEDBD7,#F3CDA4,Toledo performs at a similar level against both good and bad teams.,Toledo performs at a similar level regardless of the pace of the game.
85,Ohio,Ohio,7.05120344940026,1.14700267560622,8.19820612500648,37.3963452478437,-3.36733247286907,50,138,70.5602226298942,120,143,16,8,#FFDDB2,#FFF7EE,#FFE3BF,#E96D7A,#E7E3BC,Ohio plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Ohio performs at a similar level regardless of the pace of the game.
86,Notre Dame,Notre Dame,9.16977440248094,-1.01418261201028,8.15559179047066,-18.4405944954346,0.667218508601099,28,194,68.7584138502668,225,275,11,15,#FFD39B,#F3F7FB,#FFE3C0,#ACD1D5,#EFE6BB,Notre Dame plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Notre Dame performs at a similar level regardless of the pace of the game.
87,Colorado State,Colorado State,4.95221575978339,3.09542337528641,8.0476391350698,-58.1094265047173,21.4188707233842,77,97,70.0265595557373,149,57,20,8,#FFE7C9,#FFEBD2,#FFE3C0,#3266AD,#F2D0A7,Colorado State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Colorado State performs at a similar level regardless of the pace of the game.
88,Saint Mary's,Saint Mary's,-0.638218102629065,8.5318187378065,7.89360063517744,-47.7246828753004,-5.16698055613417,179,24,65.4970966937633,334,69,14,10,#F9FBFD,#FFC883,#FFE4C2,#5681B9,#E3E1BC,Saint Mary's plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Saint Mary's performs at a similar level regardless of the pace of the game.
89,Drake,Drake,7.01015205563194,0.815538006253757,7.82569006188569,-47.6802837051547,28.6433038597418,51,148,67.5422229415742,282,72,24,5,#FFDDB2,#FFF9F3,#FFE4C2,#5682B9,#F4C8A0,Drake plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Drake plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
90,Northwestern,Northwestern,1.55893807359065,6.15084002312107,7.70977809671172,-50.7515248588876,23.7598859881808,125,48,70.0706212576253,146,300,8,15,#FFF7EE,#FFD7A5,#FFE4C3,#4C79B5,#F3CEA5,Northwestern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northwestern performs at a similar level regardless of the pace of the game.
91,Belmont,Belmont,6.41055123996144,1.13424392482137,7.54479516478281,-20.9488016210146,7.05251339345198,58,139,72.1557712852079,58,210,25,4,#FFE0B9,#FFF7EE,#FFE5C4,#A0CBD3,#F0DFB5,Belmont plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Belmont performs at a similar level regardless of the pace of the game.
92,Pittsburgh,Pittsburgh,4.87915293463524,2.63139033586388,7.51054327049912,37.7410203486621,32.7521560933082,78,108,69.8411072270561,162,192,10,12,#FFE7CA,#FFEED8,#FFE5C5,#E96C79,#F5C49C,Pittsburgh plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Pittsburgh plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
93,Arizona State,Arizona State,5.18152955224432,2.2992696543986,7.48079920664292,-18.8290321689926,11.234358487798,75,113,73.3738569449627,21,90,11,14,#FFE6C6,#FFF0DD,#FFE5C5,#AAD0D5,#F1DBB1,Arizona State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arizona State performs at a similar level regardless of the pace of the game.
94,Liberty,Liberty,5.90915860304337,1.44935426291957,7.35851286596294,0.0327702918884539,-26.6932041402843,62,128,65.1583138972548,337,44,19,6,#FFE2BE,#FFF5E9,#FFE5C6,#FFFEDF,#B5C9C1,Liberty performs at a similar level against both good and bad teams.,Liberty plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
95,UNC Greensboro,UNC Greensboro,1.0233776309803,6.09695685768473,7.12033448866503,4.51205067548317,-31.5578359758397,140,50,69.9249355455274,155,315,21,9,#FFFAF3,#FFD7A6,#FFE6C8,#FFEDD3,#AAC3C1,UNC Greensboro performs at a similar level against both good and bad teams.,UNC Greensboro plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
96,Marshall,Marshall,5.61199572457356,1.47859470023527,7.09059042480884,15.0849456294886,18.373490871094,68,127,73.2809067278118,24,330,15,7,#FFE4C2,#FFF5E9,#FFE6C8,#FFC4B4,#F2D3AA,Marshall plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Marshall performs at a similar level regardless of the pace of the game.
97,Grand Canyon,Grand Canyon,2.5175805495669,3.9159263309375,6.4335068805044,5.86278913838793,-5.88834228735974,115,84,66.9535133179104,303,202,14,7,#FFF2E3,#FFE5C6,#FFE9CD,#FFE8CF,#E2E0BD,Grand Canyon performs at a similar level against both good and bad teams.,Grand Canyon performs at a similar level regardless of the pace of the game.
98,Pepperdine,Pepperdine,4.08334024129731,2.30802066954262,6.39136091083993,15.0819790093287,19.3130828124366,95,112,72.5789791534515,41,318,13,12,#FFEBD2,#FFF0DD,#FFE9CD,#FFC4B4,#F2D2A9,Pepperdine plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Pepperdine performs at a similar level regardless of the pace of the game.
99,Nevada,Nevada,4.38617626772968,1.88126204398418,6.26743831171385,53.0368771233088,-11.7534958339661,90,120,71.4499143227579,82,60,15,10,#FFE9CF,#FFF2E3,#FFE9CE,#C63457,#D5D9BE,Nevada plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Nevada performs at a similar level regardless of the pace of the game.
100,Vanderbilt,Vanderbilt,4.51836037667977,1.57943329801393,6.0977936746937,-42.7012349691524,-8.7731585574541,86,125,69.7271515982153,171,322,9,16,#FFE9CD,#FFF4E8,#FFEACF,#638FBE,#DBDDBD,Vanderbilt plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Vanderbilt performs at a similar level regardless of the pace of the game.
101,Eastern Washington,Eastern Washington,5.99090336770518,0.0246032887385982,6.01550665644378,23.8087944058057,13.0935309133186,60,164,72.7611229415645,32,273,15,8,#FFE2BE,#FFFEFE,#FFEAD0,#FDA19C,#F1D9AF,Eastern Washington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Eastern Washington performs at a similar level regardless of the pace of the game.
102,Rhode Island,Rhode Island,1.28451716195668,4.66291950296509,5.94743666492177,50.4890834729943,31.621561348431,132,75,71.0114620930808,101,157,10,15,#FFF8F1,#FFE1BB,#FFEAD1,#CE3D5C,#F4C59D,Rhode Island plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Rhode Island plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
103,Cincinnati,Cincinnati,1.52525727500566,4.37061046640431,5.89586774140998,-52.9170648331586,34.175335639599,126,77,71.9284798789579,66,242,12,11,#FFF7EE,#FFE2BF,#FFEAD1,#4474B3,#F5C39B,Cincinnati plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Cincinnati plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
104,Georgia,Georgia,4.27840145153001,1.56976680527261,5.84816825680262,27.6812791825278,-45.9375207455601,92,126,74.3206050966151,10,84,13,12,#FFEAD0,#FFF4E8,#FFEBD1,#F89292,#8BB3C4,Georgia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
105,UCF,UCF,3.0085042620609,2.77607546496802,5.78457972702892,4.07256099729338,-9.59518230014082,108,105,68.25646408435,247,151,11,12,#FFF0DE,#FFEDD6,#FFEBD2,#FFEFD4,#DADCBD,UCF performs at a similar level against both good and bad teams.,UCF performs at a similar level regardless of the pace of the game.
106,Duquesne,Duquesne,1.43509995328958,4.15137526085354,5.58647521414312,17.1404581111107,19.9016449793488,130,78,70.2479532253273,139,94,9,9,#FFF8EF,#FFE4C2,#FFEBD3,#FFBBAE,#F2D2A8,Duquesne plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Duquesne performs at a similar level regardless of the pace of the game.
107,South Dakota State,South Dakota State,7.76250285209942,-2.22577833550776,5.53672451659166,22.4895472212104,-19.2757682420433,41,224,71.9649250430903,60,147,15,7,#FFD9AA,#E5EEF7,#FFECD4,#FFA79F,#C5D1BF,South Dakota State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Dakota State performs at a similar level regardless of the pace of the game.
108,Vermont,Vermont,4.0721459426899,1.40923345853829,5.48137940122819,-22.1109304365861,7.03830730125849,96,131,67.9262353335368,263,251,10,5,#FFEBD2,#FFF5EA,#FFECD4,#9BC8D3,#F0DFB5,Vermont plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Vermont performs at a similar level regardless of the pace of the game.
109,Washington State,Washington State,-1.71315088601473,7.0711206040645,5.35796971804977,15.6014158094748,6.50955518626031,202,38,69.4340872354578,189,121,14,13,#EFF5FA,#FFD198,#FFECD5,#FFC1B3,#F0E0B5,Washington State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Washington State performs at a similar level regardless of the pace of the game.
110,San Francisco,San Francisco,1.97362206677043,3.15575245034522,5.12937451711565,-63.2188346000418,6.9938824365071,122,94,69.8930398059753,159,314,11,14,#FFF5E9,#FFEAD1,#FFEDD7,#1F59A7,#F0DFB5,San Francisco plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,San Francisco performs at a similar level regardless of the pace of the game.
111,Akron,Akron,4.71740723476842,0.292699211240522,5.01010644600894,53.1753411667788,2.8892231812677,82,156,69.9334476295191,153,100,13,8,#FFE8CB,#FFFDFA,#FFEDD8,#C63457,#EFE3B9,Akron plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Akron performs at a similar level regardless of the pace of the game.
112,Loyola Marymount,Loyola Marymount,2.81125356494203,1.70978535700826,4.52103892195029,-11.3268289621012,-8.45248061562387,111,123,67.9449613687129,262,287,13,9,#FFF1E0,#FFF4E6,#FFEFDC,#CCE3D9,#DCDDBD,Loyola Marymount performs at a similar level against both good and bad teams.,Loyola Marymount performs at a similar level regardless of the pace of the game.
113,Oral Roberts,Oral Roberts,6.06423811774381,-1.7256089947947,4.33862912294911,67.7413186470773,59.8960247171131,59,213,72.431681790012,43,165,15,11,#FFE1BD,#EAF2F9,#FFF0DD,#97043C,#FAA882,Oral Roberts plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Oral Roberts plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
114,Nebraska,Nebraska,-1.01677449171273,5.35181085866872,4.33503636695599,-43.6578806604613,-32.335961274481,189,64,72.9697926677772,30,22,6,20,#F5F9FC,#FFDCB1,#FFF0DD,#618DBD,#A8C3C2,Nebraska plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Nebraska plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
115,Missouri State,Missouri State,2.69939394467426,1.43510922425092,4.13450316892519,-54.447730216948,-1.30972841206031,112,129,70.0187218663292,150,224,15,7,#FFF2E1,#FFF5EA,#FFF0DF,#3F70B1,#ECE5BC,Missouri State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Missouri State performs at a similar level regardless of the pace of the game.
116,Butler,Butler,1.15157068528692,2.83338213898009,3.98495282426701,34.3785547039408,-8.22661709318317,136,102,65.9672209115139,326,56,10,15,#FFF9F2,#FFECD5,#FFF1E0,#EE7981,#DDDDBD,Butler plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Butler performs at a similar level regardless of the pace of the game.
117,UC Irvine,UC Irvine,-2.31259331216604,6.19385569817416,3.88126238600813,-25.3734193217581,24.5963614400038,221,47,69.0730851483642,203,9,16,9,#E9F1F8,#FFD7A5,#FFF1E1,#8FC0D0,#F3CDA4,UC Irvine plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UC Irvine performs at a similar level regardless of the pace of the game.
118,Georgia State,Georgia State,4.31374902283894,-0.553380781958086,3.76036824088085,37.0769208149327,-19.1409384815986,91,183,71.6430356287826,74,133,14,6,#FFEAD0,#F8FBFD,#FFF2E1,#EA6E7B,#C5D1BF,Georgia State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia State performs at a similar level regardless of the pace of the game.
119,Tulsa,Tulsa,-0.217160726392082,3.95254208620271,3.73538135981063,30.3160420661187,12.5870423295093,167,83,67.5171752260394,286,173,9,12,#FDFDFE,#FFE5C5,#FFF2E2,#F4888B,#F1D9AF,Tulsa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tulsa performs at a similar level regardless of the pace of the game.
120,New Mexico State,New Mexico State,3.5893197358117,0.119366325594866,3.70868606140657,-10.8821127536387,40.7033029412053,105,161,65.8384711222015,329,92,9,8,#FFEDD8,#FFFEFD,#FFF2E2,#CEE4D9,#F6BC94,New Mexico State performs at a similar level against both good and bad teams.,New Mexico State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
121,Massachusetts,Massachusetts,2.55554417893495,1.07025029959499,3.62579447852995,-31.6270806768635,7.11332790728621,114,140,72.2331022045203,52,288,8,7,#FFF2E3,#FFF8EF,#FFF2E3,#7FAECA,#F0DFB5,Massachusetts plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Massachusetts performs at a similar level regardless of the pace of the game.
122,South Carolina,South Carolina,1.49996521108821,2.07983638795623,3.57980159904444,0.409260474944009,-15.0901247045572,128,117,74.696071339952,4,270,6,15,#FFF7EE,#FFF1E0,#FFF2E3,#FFFDDE,#CED6BE,South Carolina performs at a similar level against both good and bad teams.,South Carolina performs at a similar level regardless of the pace of the game.
123,Wofford,Wofford,3.76279953240279,-0.768228811602842,2.99457072079995,24.7336069223769,-5.49623187987709,101,191,67.5004156582103,288,316,13,9,#FFECD6,#F6F9FC,#FFF4E7,#FC9E99,#E3E0BD,Wofford plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wofford performs at a similar level regardless of the pace of the game.
124,Texas A&M,Texas A&M,-0.243739113305825,3.09779820157622,2.8540590882704,-14.7981013180451,-2.95483658765747,168,95,66.8814372699601,304,142,8,10,#FCFDFE,#FFEBD2,#FFF5E8,#BCDAD7,#E8E3BC,Texas A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas A&M performs at a similar level regardless of the pace of the game.
125,Miami (Fla.),Miami (Fla.),0.688142179374223,2.11616989103796,2.80431207041218,39.6986938573251,-1.56110213579559,146,115,69.4059939271426,190,139,10,17,#FFFBF7,#FFF1E0,#FFF5E9,#E66474,#EBE5BC,Miami (Fla.) plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Miami (Fla.) performs at a similar level regardless of the pace of the game.
126,DePaul,DePaul,-3.12219801914845,5.86766231223348,2.74546429308502,-14.8578375251727,44.1670888157365,235,55,71.6882018197548,72,306,5,14,#E2EDF6,#FFD9A9,#FFF5E9,#BCDAD7,#F7B891,DePaul plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,DePaul plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
127,Kent State,Kent State,2.61798398003465,0.0705935170114339,2.68857749704608,-4.78469132105513,-25.9803865511021,113,163,70.751296857805,110,149,14,8,#FFF2E2,#FFFEFD,#FFF5EA,#E9F3DD,#B6CAC0,Kent State performs at a similar level against both good and bad teams.,Kent State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
128,Southern Utah,Southern Utah,5.05000838856982,-2.42363149796069,2.62637689060913,14.591133448351,-33.0857358707042,76,228,70.4875629383895,124,317,15,4,#FFE6C8,#E2EDF6,#FFF6EA,#FFC5B6,#A7C2C2,Southern Utah plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern Utah plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
129,Murray State,Murray State,2.09054205645028,0.526294695172467,2.61683675162274,-22.2293291722423,-13.1640373083183,120,153,67.9136622618257,265,45,11,13,#FFF4E8,#FFFBF7,#FFF6EA,#9BC8D3,#D2D8BE,Murray State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Murray State performs at a similar level regardless of the pace of the game.
130,TCU,TCU,1.49089579153045,1.04052105818736,2.53141684971781,0.506660426808023,54.2958920512352,129,141,68.2354068600846,250,274,12,14,#FFF7EE,#FFF8EF,#FFF6EB,#FFFDDE,#F9AD87,TCU performs at a similar level against both good and bad teams.,TCU plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
131,George Mason,George Mason,-0.328358394723521,2.7979021358798,2.46954374115628,-50.2138297967913,54.0106109137771,173,103,69.6238958276361,176,125,12,9,#FBFDFE,#FFEDD6,#FFF6EB,#4E7BB6,#F9AE87,George Mason plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,George Mason plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
132,Mercer,Mercer,2.42963232708622,-0.134247932297974,2.29538439478825,4.92888148370173,30.9237929045001,116,170,69.4360045981656,188,184,15,11,#FFF3E4,#FDFEFE,#FFF7ED,#FFEBD1,#F4C69E,Mercer performs at a similar level against both good and bad teams.,Mercer plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
133,Weber State,Weber State,3.78233020903602,-1.51998012600195,2.26235008303407,-13.5132838033658,10.0495387008128,100,210,72.1939642864672,54,78,14,6,#FFECD5,#EDF4F9,#FFF7ED,#C2DDD8,#F0DCB2,Weber State performs at a similar level against both good and bad teams.,Weber State performs at a similar level regardless of the pace of the game.
134,UTEP,UTEP,-0.251445126743603,2.49626536522388,2.24482023848028,7.87929553481931,-6.87246950510139,169,110,68.9165576968716,212,48,9,12,#FCFDFE,#FFEEDA,#FFF7ED,#FFE0C9,#E0DFBD,UTEP performs at a similar level against both good and bad teams.,UTEP performs at a similar level regardless of the pace of the game.
135,Stephen F. Austin,Stephen F. Austin,0.850344344484806,1.32241710779129,2.1727614522761,-18.5175896581399,8.30423257895016,144,134,71.097208783071,94,116,13,5,#FFFAF5,#FFF6EB,#FFF7EE,#ABD1D5,#F0DEB3,Stephen F. Austin plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stephen F. Austin performs at a similar level regardless of the pace of the game.
136,Old Dominion,Old Dominion,-0.670860417539312,2.728904912741,2.05804449520169,28.5999619077437,-15.0291341949975,181,106,68.6242889799217,228,176,14,8,#F8FBFD,#FFEDD7,#FFF7EF,#F68F90,#CED6BE,Old Dominion plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Old Dominion performs at a similar level regardless of the pace of the game.
137,Temple,Temple,-0.662992127384728,2.64391665834881,1.98092453096409,4.89124721708597,-23.2599267693774,180,107,69.6124856257633,177,311,5,11,#F8FBFD,#FFEED8,#FFF8EF,#FFEBD1,#BCCDC0,Temple performs at a similar level against both good and bad teams.,Temple plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
138,UC Riverside,UC Riverside,-0.740292330318897,2.51894674723014,1.77865441691125,18.118067267689,-13.2130078404659,183,109,68.0547637350658,259,250,14,8,#F8FAFD,#FFEEDA,#FFF8F1,#FFB8AC,#D2D8BE,UC Riverside plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UC Riverside performs at a similar level regardless of the pace of the game.
139,Pacific,Pacific,-0.524784189963972,2.24946101396017,1.7246768239962,-67.0495246163949,-8.12609865193692,177,114,67.8449481556303,270,80,8,9,#FAFCFD,#FFF0DE,#FFF9F1,#124FA2,#DDDDBD,Pacific plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Pacific performs at a similar level regardless of the pace of the game.
140,East Tennessee State,East Tennessee State,0.291843133459688,1.39015982022981,1.6820029536895,3.81981593230285,12.5716888170919,154,132,67.3046781517239,293,102,11,12,#FFFDFB,#FFF6EA,#FFF9F2,#FFF0D5,#F1D9AF,East Tennessee State performs at a similar level against both good and bad teams.,East Tennessee State performs at a similar level regardless of the pace of the game.
141,Indiana State,Indiana State,-1.29214049542197,2.84147335282376,1.54933285740179,-2.52649457414197,-5.14723124413382,195,101,68.9161278216245,213,166,14,10,#F3F7FB,#FFECD5,#FFF9F3,#F3F8DE,#E3E1BC,Indiana State performs at a similar level against both good and bad teams.,Indiana State performs at a similar level regardless of the pace of the game.
142,California,California,0.608021634305532,0.73785296265856,1.34587459696409,28.6792607960771,29.0569391304961,150,149,66.8124838123667,310,27,8,20,#FFFCF8,#FFFAF4,#FFFAF4,#F68F8F,#F4C89F,California plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,California plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
143,UTSA,UTSA,3.69206922118004,-2.40819947675506,1.28386974442497,-21.185857930454,-0.867805048015496,102,227,72.6943126645123,37,20,11,11,#FFEDD6,#E2EDF6,#FFFAF5,#9FCAD3,#EDE6BC,UTSA plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UTSA performs at a similar level regardless of the pace of the game.
144,Texas State,Texas State,-1.58726741976709,2.79706461080785,1.20979719104076,14.2308298851037,-15.0291487889037,200,104,64.9364817284115,340,268,17,6,#F0F5FA,#FFEDD6,#FFFAF5,#FFC7B7,#CED6BE,Texas State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas State performs at a similar level regardless of the pace of the game.
145,Iona,Iona,-0.398382216407316,1.5866538907416,1.18827167433429,1.87880919203328,6.41576644509473,175,124,69.1642528503628,200,154,12,6,#FBFCFD,#FFF4E7,#FFFAF5,#FFF7DA,#F0E0B5,Iona performs at a similar level against both good and bad teams.,Iona performs at a similar level regardless of the pace of the game.
146,Bowling Green,Bowling Green,2.13847808513126,-1.07768034713686,1.0607977379944,11.6738214769121,21.7899936743437,119,197,71.1891831770602,92,346,13,12,#FFF4E7,#F2F7FB,#FFFBF6,#FFD1BE,#F3D0A6,Bowling Green performs at a similar level against both good and bad teams.,Bowling Green performs at a similar level regardless of the pace of the game.
