rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
74,South Carolina,South Carolina,3.07438841002723,5.43608850738716,8.51047691741439,-5.18950035150599,-56.0772525956791,107,63,71.1336683865496,75,102,15,16,#FFEED9,#FFE0B9,#FFE4C3,#E7F2DC,#92B7C3,South Carolina performs at a similar level against both good and bad teams.,South Carolina plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
75,Toledo,Toledo,4.89500058069725,3.60667678520332,8.50167736590057,-29.1799528792563,-35.7718746455982,72,95,69.4606342351285,148,61,24,8,#FFE4C2,#FFEAD0,#FFE4C3,#85B5CC,#B4C8C1,Toledo plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Toledo plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
76,Liberty,Liberty,4.85219655506143,3.55742301422395,8.40961956928538,34.275269815746,-41.3385546152226,73,96,63.9436478378198,350,304,26,7,#FFE4C3,#FFEAD1,#FFE4C4,#EF7C84,#AAC4C1,Liberty plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Liberty plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
77,Fresno State,Fresno State,4.4469302493058,3.95421762760151,8.4011478769073,-26.6582395979084,16.4947687355188,81,92,69.2727569872173,160,303,22,9,#FFE6C8,#FFE8CC,#FFE4C4,#8BBCCF,#F2D2A9,Fresno State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fresno State performs at a similar level regardless of the pace of the game.
78,West Virginia,West Virginia,5.26173254595438,3.12470795851177,8.38644050446615,33.615293397191,4.45676916829953,68,105,72.1020248181636,44,41,15,21,#FFE2BE,#FFEDD7,#FFE5C4,#F07F85,#EFE1B6,West Virginia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,West Virginia performs at a similar level regardless of the pace of the game.
79,Missouri,Missouri,2.70594858358432,5.59039721027883,8.29634579386316,-31.0391970334637,-20.2808389742324,112,59,66.2585716192031,318,237,15,17,#FFF0DD,#FFDFB7,#FFE5C4,#80AFCA,#CDD5BE,Missouri plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Missouri performs at a similar level regardless of the pace of the game.
80,Vermont,Vermont,4.00579277723533,4.12989157578214,8.13568435301747,-31.2476099290114,-35.845007727439,91,83,66.8050257802505,305,97,26,7,#FFE9CD,#FFE7CA,#FFE5C5,#80AFCA,#B4C8C1,Vermont plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Vermont plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
81,Notre Dame,Notre Dame,4.52825056895503,3.43245334440851,7.96070391336353,19.3364808942697,55.325679053496,78,98,67.0979076973481,289,301,14,19,#FFE6C7,#FFEBD3,#FFE6C7,#FFB5A9,#FBA27D,Notre Dame plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Notre Dame plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
82,Furman,Furman,3.46722922351351,4.43706982540711,7.90429904892062,-28.9314426606141,29.1543477239382,103,79,68.1072843315896,235,236,22,8,#FFECD4,#FFE5C6,#FFE6C7,#86B5CC,#F5C29A,Furman plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Furman plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
83,San Francisco,San Francisco,5.29674334747401,2.55483860609308,7.8515819535671,-11.1401388747269,1.70612012763104,67,113,68.4472742832736,216,75,20,10,#FFE2BD,#FFF0DE,#FFE6C7,#CCE3D9,#EFE4BA,San Francisco performs at a similar level against both good and bad teams.,San Francisco performs at a similar level regardless of the pace of the game.
84,Arizona,Arizona,2.23782236584788,5.32186309779451,7.55968546364239,-21.375874262757,24.106813677737,128,65,68.6759165382636,206,44,17,15,#FFF2E3,#FFE0BA,#FFE7C9,#9ECAD3,#F4C9A0,Arizona plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arizona plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
85,St. John's,St. John's,3.98670188864872,3.4516571509375,7.43835903958622,29.2469877363484,13.4947112754989,93,97,71.988803336314,46,94,20,13,#FFE9CD,#FFEBD2,#FFE7CA,#F68F90,#F1D6AC,St. John's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,St. John's performs at a similar level regardless of the pace of the game.
86,BYU,BYU,5.94269665220041,1.40439552845829,7.3470921806587,-81.5817108849886,-66.9295969847038,58,137,72.515382407516,31,116,19,13,#FFDEB5,#FFF7ED,#FFE8CB,#00429D,#80AEC5,BYU plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,BYU plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
87,UC Irvine,UC Irvine,2.14257584638426,5.19262464597592,7.33520049236017,-41.8800739061656,-33.1042359939655,131,68,66.814056970623,304,315,30,6,#FFF3E4,#FFE1BC,#FFE8CB,#6491BF,#B8CBC0,UC Irvine plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UC Irvine plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
88,Saint Louis,Saint Louis,-1.22448583012954,8.43769973286142,7.21321390273188,62.1805180494614,-44.3258897692984,200,29,68.431963337924,217,33,23,13,#F3F7FB,#FFCF93,#FFE8CC,#AD1B49,#A6C1C2,Saint Louis plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Saint Louis plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
89,Hofstra,Hofstra,11.4947366764392,-4.2983158924387,7.19642078400053,-9.09920726661718,-3.37513932440511,16,264,68.4173038833046,218,214,26,8,#FFC071,#C9DEEF,#FFE8CC,#D5E8DA,#E9E4BC,Hofstra performs at a similar level against both good and bad teams.,Hofstra performs at a similar level regardless of the pace of the game.
90,Old Dominion,Old Dominion,-1.69583440496807,8.65801964033374,6.96218523536566,38.4581552290639,-1.52314370129282,207,27,66.2775078085688,317,127,26,9,#EFF5FA,#FFCE90,#FFE9CE,#E96C7A,#ECE5BC,Old Dominion plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Old Dominion performs at a similar level regardless of the pace of the game.
91,Texas A&M,Texas A&M,2.48873307951757,4.16160659007862,6.65033966959619,-1.25811696600585,-15.4977991418315,119,82,69.036277073224,171,345,14,18,#FFF1E0,#FFE7C9,#FFEAD0,#F9FBDF,#D5D9BE,Texas A&M performs at a similar level against both good and bad teams.,Texas A&M performs at a similar level regardless of the pace of the game.
92,Western Kentucky,Western Kentucky,2.62149318544769,4.01818300284776,6.63967618829545,54.8547503275309,-12.4525840154725,116,90,68.8773147538427,185,288,20,14,#FFF0DE,#FFE8CB,#FFEAD0,#C43356,#DADCBD,Western Kentucky plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Western Kentucky performs at a similar level regardless of the pace of the game.
93,Oklahoma State,Oklahoma State,4.22051134882776,2.40982231169138,6.63033366051914,9.55692516867282,92.707323230717,86,117,67.7327635086134,255,244,12,20,#FFE8CB,#FFF1E0,#FFEAD0,#FFDAC5,#FE926E,Oklahoma State performs at a similar level against both good and bad teams.,Oklahoma State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
94,Rutgers,Rutgers,-0.359332325062107,6.97801635695629,6.61868403189418,4.82106486673281,24.4675631993569,184,44,69.4522494367478,150,172,14,17,#FBFCFE,#FFD7A5,#FFEAD0,#FFECD2,#F4C8A0,Rutgers performs at a similar level against both good and bad teams.,Rutgers plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
95,Harvard,Harvard,2.19392741793682,4.32821022040476,6.52213763834158,80.3754303869901,-5.42487687167983,129,81,68.3940327002582,220,233,18,12,#FFF3E3,#FFE6C7,#FFEAD1,#93003A,#E6E2BC,Harvard plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Harvard performs at a similar level regardless of the pace of the game.
96,Loyola Chicago,Loyola Chicago,2.3890257447155,4.0740166420682,6.4630423867837,-5.75085408614319,33.6744893250177,123,85,64.2536541691098,349,4,19,14,#FFF1E1,#FFE7CA,#FFEAD1,#E4F0DC,#F6BD95,Loyola Chicago performs at a similar level against both good and bad teams.,Loyola Chicago plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
97,Stanford,Stanford,-0.104690134495113,6.52814330663712,6.42345317214201,13.6741744991438,42.0295401724676,175,50,71.3854241371602,67,42,15,16,#FEFEFE,#FFDAAB,#FFEBD1,#FFCAB9,#F8B28C,Stanford performs at a similar level against both good and bad teams.,Stanford plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
98,Northeastern,Northeastern,5.99588325998475,0.406310660016071,6.40219392000083,-50.1768411809241,2.6805238240353,56,158,67.1859737680484,283,271,23,11,#FFDEB5,#FFFCF9,#FFEBD2,#4D7AB6,#EFE3B8,Northeastern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northeastern performs at a similar level regardless of the pace of the game.
99,Utah,Utah,8.03548038626066,-1.73491368376599,6.30056670249467,-51.9128914125412,59.7436137338852,31,205,68.2874377159933,224,276,17,14,#FFD39C,#E9F1F8,#FFEBD2,#4675B4,#FC9D78,Utah plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
100,Georgetown,Georgetown,4.3245944442643,1.96620458720647,6.29079903147077,77.6494289495653,39.7171124635035,84,125,73.1184125519723,20,199,19,14,#FFE7C9,#FFF3E5,#FFEBD2,#93003A,#F7B58E,Georgetown plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Georgetown plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
101,SMU,SMU,7.10755602770509,-0.827137065178715,6.28041896252637,-51.6709068557521,4.05236673091382,42,187,66.5700345360674,313,45,15,17,#FFD8A7,#F4F8FC,#FFEBD2,#4776B4,#EFE1B7,SMU plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,SMU performs at a similar level regardless of the pace of the game.
102,San Diego State,San Diego State,-0.170350617670808,6.40079457573545,6.23044395806464,-14.2138781646868,56.4703813518745,178,51,68.5685041334325,212,6,20,13,#FDFEFE,#FFDAAD,#FFEBD3,#BEDBD7,#FBA17B,San Diego State performs at a similar level against both good and bad teams.,San Diego State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
103,Illinois,Illinois,3.50922048453536,2.62442616032858,6.13364664486394,46.0449929554934,65.2760292358212,102,111,71.8791097836287,53,126,12,21,#FFEBD3,#FFF0DD,#FFEBD3,#DE5067,#FD9671,Illinois plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Illinois plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
104,UCLA,UCLA,4.41625671940059,1.62905778306858,6.04531450246917,-33.4431293063362,-48.2890950600961,82,133,73.653755282516,16,14,17,16,#FFE6C8,#FFF5EA,#FFECD4,#7AA9C7,#9FBEC2,UCLA plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UCLA plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
105,San Diego,San Diego,0.976518184906583,5.04847039890925,6.02498858381583,-0.353212666091717,3.30143381500323,152,69,68.5459251635086,215,259,20,15,#FFF9F2,#FFE2BE,#FFECD4,#FDFEDF,#EFE2B8,San Diego performs at a similar level against both good and bad teams.,San Diego performs at a similar level regardless of the pace of the game.
106,Pittsburgh,Pittsburgh,0.231917107670576,5.62327797857809,5.85519508624867,-36.1046481462806,21.4384193923168,168,58,68.9442584539678,179,32,14,19,#FFFDFC,#FFDFB7,#FFECD5,#73A1C5,#F3CCA3,Pittsburgh plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Pittsburgh performs at a similar level regardless of the pace of the game.
107,Northern Kentucky,Northern Kentucky,4.00575827849074,1.77516860673221,5.78092688522295,8.81680411456814,-10.1142468042886,92,129,69.7142394608841,137,193,24,9,#FFE9CD,#FFF4E8,#FFEDD6,#FFDDC7,#DEDEBD,Northern Kentucky performs at a similar level against both good and bad teams.,Northern Kentucky performs at a similar level regardless of the pace of the game.
108,Georgia Tech,Georgia Tech,-2.08789659267175,7.63331207645222,5.54541548378047,-49.137990226003,19.5710270343559,216,38,68.6946486296095,205,320,14,18,#EBF2F9,#FFD39D,#FFEDD8,#507DB7,#F3CEA5,Georgia Tech plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Georgia Tech performs at a similar level regardless of the pace of the game.
109,Southern Mississippi,Southern Mississippi,3.79178083804296,1.65959539719382,5.45137623523679,48.6851494495185,36.8360869160876,96,132,65.9591543663379,327,24,17,12,#FFEAD0,#FFF5E9,#FFEED8,#D84762,#F7B992,Southern Mississippi plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Southern Mississippi plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
110,Montana,Montana,4.12230022572898,1.2795099212515,5.40181014698048,-37.7418499911394,31.3672404475611,88,141,68.2911358827339,223,246,24,9,#FFE8CC,#FFF7EE,#FFEED9,#6F9CC3,#F5C098,Montana plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Montana plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
111,Boston College,Boston College,2.48587288536314,2.75089967102352,5.23677255638666,16.6083485888038,14.9212208595863,120,110,69.3113174773148,157,252,13,17,#FFF1E0,#FFEFDB,#FFEEDA,#FFBFB1,#F2D4AB,Boston College plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Boston College performs at a similar level regardless of the pace of the game.
112,Connecticut,Connecticut,3.00438071947775,2.18817499619143,5.19255571566918,-73.3531850922955,6.8494097707884,110,120,70.6093229902521,91,23,16,17,#FFEED9,#FFF2E2,#FFEEDA,#00429D,#F0DEB4,Connecticut plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Connecticut performs at a similar level regardless of the pace of the game.
113,Jacksonville State,Jacksonville State,0.63956299346633,4.44726104148422,5.08682403495055,37.7428318837025,-31.5050586178654,163,78,69.3551593545528,155,129,22,9,#FFFBF7,#FFE5C6,#FFEFDB,#EA6F7B,#BBCCC0,Jacksonville State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Jacksonville State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
114,Saint Bonaventure,Saint Bonaventure,-1.87436509300457,6.86493363949209,4.99056854648752,-87.5712585208566,-86.9829436140646,210,46,66.0561850652985,322,86,18,16,#EDF4F9,#FFD8A7,#FFEFDC,#00429D,#70A6C7,Saint Bonaventure plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Saint Bonaventure plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
115,College of Charleston,College of Charleston,4.07079123882267,0.753766385490427,4.82455762431309,33.9381607703829,-12.5185448776325,89,151,66.5830816813033,312,178,23,9,#FFE8CC,#FFFAF5,#FFF0DD,#F07D84,#DADCBD,College of Charleston plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,College of Charleston performs at a similar level regardless of the pace of the game.
116,UNC Greensboro,UNC Greensboro,0.749565570316274,3.87385709342283,4.6234226637391,-37.6462639967332,52.8010655418393,156,94,68.8737387264388,186,308,27,7,#FFFAF5,#FFE9CD,#FFF0DE,#6F9DC3,#FAA580,UNC Greensboro plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UNC Greensboro plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
117,DePaul,DePaul,6.48571677558635,-1.93503211201852,4.55068466356783,15.872289088905,71.1239797534608,50,208,71.117661715,76,222,19,17,#FFDBAF,#E7F0F8,#FFF0DF,#FFC2B3,#FE926E,DePaul plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,DePaul plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
118,East Tennessee State,East Tennessee State,3.86608072098303,0.605233398839123,4.47131411982215,-21.9635114694441,9.18755192357054,94,154,68.7304759165172,201,250,22,10,#FFE9CF,#FFFBF7,#FFF1DF,#9BC8D3,#F1DBB1,East Tennessee State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,East Tennessee State performs at a similar level regardless of the pace of the game.
119,Utah Valley,Utah Valley,3.62732501777186,0.753370809085421,4.38069582685728,-3.97018770613431,2.72891202208365,100,152,69.9796144819404,122,88,23,10,#FFEBD2,#FFFAF5,#FFF1E0,#EDF5DD,#EFE3B8,Utah Valley performs at a similar level against both good and bad teams.,Utah Valley performs at a similar level regardless of the pace of the game.
120,Georgia Southern,Georgia Southern,2.24105245894558,2.11495727099725,4.35600972994282,-12.4904300811922,13.8337643088093,127,122,74.6358449253731,11,294,19,12,#FFF2E3,#FFF3E3,#FFF1E0,#C6E0D8,#F2D5AC,Georgia Southern performs at a similar level against both good and bad teams.,Georgia Southern performs at a similar level regardless of the pace of the game.
121,Boise State,Boise State,3.77934216006962,0.347378183704612,4.12672034377423,-44.8144409931298,-20.3978674782699,97,160,66.7532329660714,307,141,12,20,#FFEAD0,#FFFDFA,#FFF2E2,#5D89BC,#CDD5BE,Boise State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Boise State performs at a similar level regardless of the pace of the game.
122,Penn,Penn,-0.940390947940832,5.02828062633196,4.08788967839112,-0.721920174426053,0.0227441869066972,196,70,68.8414846819747,192,242,18,12,#F6F9FC,#FFE2BE,#FFF2E2,#FBFDDF,#EFE6BB,Penn performs at a similar level against both good and bad teams.,Penn performs at a similar level regardless of the pace of the game.
123,Colgate,Colgate,5.11911239138029,-1.03640160361859,4.0827107877617,36.9427051225298,24.7198678588134,70,190,68.0419252024655,241,106,23,11,#FFE3BF,#F2F7FB,#FFF2E2,#EB727D,#F4C89F,Colgate plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Colgate plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
124,Rhode Island,Rhode Island,0.188897550333555,3.88845098743204,4.07734853776559,-28.0666401808607,71.3433959735931,169,93,69.212263239009,165,161,18,15,#FFFDFC,#FFE9CD,#FFF2E2,#88B8CD,#FE926E,Rhode Island plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rhode Island plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
125,South Florida,South Florida,-1.76981768235952,5.79642943457698,4.02661175221746,34.4478718681254,25.7025651013494,208,55,68.8153262109238,193,293,23,14,#EEF4FA,#FFDEB4,#FFF2E2,#EF7B83,#F4C79E,South Florida plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Florida plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
126,Georgia State,Georgia State,2.29463435402681,1.39509174603053,3.68972610005734,-9.96056833465103,10.7302390044552,124,138,71.2622357597979,70,162,23,10,#FFF2E2,#FFF7ED,#FFF3E5,#D1E6DA,#F1D9AF,Georgia State performs at a similar level against both good and bad teams.,Georgia State performs at a similar level regardless of the pace of the game.
127,Radford,Radford,4.30116085924459,-0.681306186623235,3.61985467262136,51.5369571905018,-0.540303135744879,85,184,66.0106942457356,324,327,19,11,#FFE7CA,#F6F9FC,#FFF3E5,#CF3D5D,#EEE6BC,Radford plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Radford performs at a similar level regardless of the pace of the game.
128,Loyola Marymount,Loyola Marymount,0.672231622822439,2.7785652541687,3.45079687699113,10.3378404754238,28.2235075171676,160,109,64.3103132562633,347,192,20,12,#FFFBF6,#FFEFDB,#FFF4E6,#FFD7C3,#F5C49B,Loyola Marymount performs at a similar level against both good and bad teams.,Loyola Marymount plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
129,Wright State,Wright State,0.927510142408344,2.48347739949255,3.41098754190089,-2.44939130702336,38.3721766936037,154,116,67.0930387164392,290,21,19,14,#FFF9F3,#FFF0DF,#FFF4E7,#F3F8DE,#F7B790,Wright State performs at a similar level against both good and bad teams.,Wright State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
130,Georgia,Georgia,0.706971457727818,2.54463335808169,3.25160481580951,-20.29624266346,41.9825046004459,158,114,70.2584280272105,108,140,11,21,#FFFBF6,#FFF0DE,#FFF4E8,#A3CCD4,#F8B38C,Georgia plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgia plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
131,Grand Canyon,Grand Canyon,1.43230920313792,1.81178397995102,3.24409318308894,-73.0582013148549,39.7991080103852,143,128,69.4612418291534,147,30,19,14,#FFF7ED,#FFF4E7,#FFF4E8,#00429D,#F7B58E,Grand Canyon plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Grand Canyon plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
132,Tulsa,Tulsa,0.663587516161381,2.5756098736314,3.23919738979278,16.8122153004903,14.1644018169931,161,112,69.9313705131443,124,143,18,14,#FFFBF6,#FFF0DE,#FFF4E8,#FFBEB0,#F2D5AB,Tulsa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tulsa performs at a similar level regardless of the pace of the game.
133,Akron,Akron,-3.98817765765472,7.22604902578625,3.23787136813153,-33.1981532299033,5.90619544034144,259,42,67.7847479181676,251,49,15,16,#D9E7F4,#FFD6A2,#FFF4E8,#7BA9C8,#F0DFB5,Akron plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Akron performs at a similar level regardless of the pace of the game.
134,Ball State,Ball State,-1.63499289752732,4.6514831805902,3.01649028306288,-31.6589047217398,-14.3514893652873,206,75,71.6365436706357,62,339,15,17,#EFF5FA,#FFE4C3,#FFF5E9,#7FAEC9,#D7DABE,Ball State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Ball State performs at a similar level regardless of the pace of the game.
135,Louisiana Tech,Louisiana Tech,1.16514312990472,1.76783515152568,2.9329782814304,99.009900990099,-2.4120644435477,150,130,67.0173790229011,293,81,18,13,#FFF8F0,#FFF5E8,#FFF5EA,#93003A,#EBE4BC,Louisiana Tech plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Louisiana Tech performs at a similar level regardless of the pace of the game.
136,Bowling Green,Bowling Green,1.72912695412404,0.739961419304766,2.4690883734288,36.1060458794452,29.4471516268025,139,153,71.8741077982543,55,80,20,12,#FFF5E9,#FFFAF5,#FFF7ED,#EC757F,#F5C29A,Bowling Green plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bowling Green plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
137,Bucknell,Bucknell,1.90211535578551,0.422102000366998,2.32421735615251,-6.36621679916821,89.5162181355242,135,157,71.7487584630863,59,108,21,12,#FFF4E7,#FFFCF9,#FFF7EE,#E2EFDC,#FE926E,Bucknell performs at a similar level against both good and bad teams.,Bucknell plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
138,UAB,UAB,3.31498259533456,-1.13161734247954,2.18336525285501,47.5590113613906,-8.43768685292251,104,194,66.4930083373001,315,223,18,15,#FFECD6,#F1F6FA,#FFF8EF,#DB4A64,#E1DFBD,UAB plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UAB performs at a similar level regardless of the pace of the game.
139,Southern Illinois,Southern Illinois,-0.15466617510402,2.24426491969573,2.08959874459171,-2.52648341938278,35.2270487115822,177,119,67.7464818431656,254,325,17,15,#FDFEFE,#FFF2E2,#FFF8F0,#F3F8DE,#F6BB93,Southern Illinois performs at a similar level against both good and bad teams.,Southern Illinois plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
140,Vanderbilt,Vanderbilt,-0.243756218810379,2.15827365558988,1.9145174367795,-44.4775937605039,66.8146956399343,180,121,68.7987939491606,194,285,9,23,#FCFDFE,#FFF2E3,#FFF9F1,#5E8ABC,#FD9470,Vanderbilt plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Vanderbilt plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
141,Central Michigan,Central Michigan,4.4772316841797,-2.56321538321238,1.91401630096732,11.3477435940484,-3.1079776453334,80,226,72.4486761323294,34,322,20,12,#FFE6C7,#DFEBF5,#FFF9F1,#FFD3C0,#E9E4BC,Central Michigan performs at a similar level against both good and bad teams.,Central Michigan performs at a similar level regardless of the pace of the game.
142,Austin Peay,Austin Peay,4.83189405117271,-3.08399027291978,1.74790377825293,-1.68734972403928,-6.47858494471099,74,238,70.2468202570719,109,43,20,11,#FFE4C3,#D8E7F3,#FFF9F2,#F7FADF,#E4E1BC,Austin Peay performs at a similar level against both good and bad teams.,Austin Peay performs at a similar level regardless of the pace of the game.
143,UTSA,UTSA,1.83674612357143,-0.161086770382729,1.6756593531887,-54.1238097284899,-20.1657163777515,137,168,72.7505335672974,27,22,14,14,#FFF5E8,#FDFDFE,#FFF9F3,#3E70B1,#CDD6BE,UTSA plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,UTSA performs at a similar level regardless of the pace of the game.
144,UNLV,UNLV,1.86139933626626,-0.51753210655004,1.34386722971622,-17.8652427615589,-38.2583523924703,136,178,69.2625292936695,161,239,17,14,#FFF4E8,#F8FBFD,#FFFAF5,#AED2D5,#B0C6C1,UNLV plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UNLV plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
