rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
75,Drake,Drake,7.11417815047371,2.81663382098676,9.93081197146047,-3.79370327575317,35.2276098367345,41,114,67.0290375285301,260,193,23,11,#FFD8A7,#FFECD5,#FFDDB2,#ECF4DD,#F6BD95,Drake performs at a similar level against both good and bad teams.,Drake plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
76,Toledo,Toledo,7.74635317906245,1.98829133974647,9.73464451880891,-42.3654181185428,28.0285123029905,34,129,70.2296577253265,80,287,25,8,#FFD49F,#FFF2E1,#FFDDB4,#5B86BB,#F4C59D,Toledo plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Toledo plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
77,Kansas State,Kansas State,5.044073150888,4.58478637822465,9.62885952911265,1.54870204526561,1.07457339987202,77,79,67.8065201467871,221,283,14,17,#FFE3C0,#FFE1BB,#FFDEB5,#FFF8DB,#EFE5BA,Kansas State performs at a similar level against both good and bad teams.,Kansas State performs at a similar level regardless of the pace of the game.
78,Saint Louis,Saint Louis,5.22334895271815,4.21986973510544,9.4432186878236,-69.8043529882241,-3.43020924005133,71,85,69.2555745730879,119,113,22,12,#FFE2BE,#FFE3C0,#FFDEB6,#00429D,#E9E4BC,Saint Louis plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Saint Louis performs at a similar level regardless of the pace of the game.
79,Furman,Furman,8.76857921211928,0.672417645257579,9.44099685737686,-22.858172918243,14.1429375839856,29,157,66.6581299515279,283,294,21,12,#FFCF92,#FFFAF5,#FFDEB6,#91C1D1,#F1D6AC,Furman plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Furman performs at a similar level regardless of the pace of the game.
80,Iowa State,Iowa State,-1.03139928304544,10.4234649320362,9.3920656489908,24.2838660333333,-39.5899494342167,197,15,67.7748721027898,223,114,22,13,#F5F9FC,#FFBA64,#FFDFB6,#FB9B97,#ABC4C1,Iowa State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Iowa State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
81,Northwestern,Northwestern,3.18085145382094,6.19029382964419,9.37114528346513,-36.6538943482953,19.3101524955301,104,52,69.3337131550513,115,185,14,16,#FFEDD7,#FFD6A3,#FFDFB6,#6A98C1,#F3D0A6,Northwestern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northwestern performs at a similar level regardless of the pace of the game.
82,Richmond,Richmond,5.48884221307303,3.67583807947028,9.16468029254331,-0.203883837869305,-14.9893265717059,64,95,67.831340087795,220,268,24,13,#FFE1BB,#FFE6C8,#FFDFB8,#FEFEDF,#D5D9BE,Richmond performs at a similar level against both good and bad teams.,Richmond performs at a similar level regardless of the pace of the game.
83,Iona,Iona,5.10065270050968,3.90374658910351,9.00439928961318,44.8507962036649,-2.3318007363948,74,91,70.2635779042943,77,51,25,8,#FFE3C0,#FFE5C5,#FFE0B9,#D94762,#EBE4BC,Iona plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Iona performs at a similar level regardless of the pace of the game.
84,Utah State,Utah State,4.60588720815571,4.2885605217628,8.89444772991851,-44.0061485029152,-10.5167915602151,84,84,68.1520302523931,198,180,17,16,#FFE5C6,#FFE2BF,#FFE0BA,#5681B9,#DDDDBD,Utah State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah State performs at a similar level regardless of the pace of the game.
85,Penn State,Penn State,3.70280732618653,5.13705291040949,8.83986023659602,39.8012698982407,-47.7791494263635,97,69,63.5957621148721,353,64,13,17,#FFEAD1,#FFDDB3,#FFE0BB,#E35B6F,#9DBDC3,Penn State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Penn State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
86,Towson,Towson,5.34696084165512,3.14803685048641,8.49499769214152,-6.10755386073612,20.4342418828652,66,104,66.2059381951959,310,326,25,9,#FFE1BD,#FFEAD0,#FFE2BD,#E1EEDC,#F3CEA5,Towson performs at a similar level against both good and bad teams.,Towson performs at a similar level regardless of the pace of the game.
87,Arizona State,Arizona State,-0.208752201716818,8.43895902985075,8.23020682813393,24.7518173454209,-23.807646457824,181,29,68.6043987906355,170,69,14,17,#FDFDFE,#FFC782,#FFE3BF,#FA9996,#C6D2BF,Arizona State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Arizona State performs at a similar level regardless of the pace of the game.
88,Belmont,Belmont,5.62966136230854,2.53703155603282,8.16669291834136,-84.1777114755035,42.3560356034583,63,123,70.238754984351,78,107,24,8,#FFE0B9,#FFEED9,#FFE3C0,#00429D,#F7B48D,Belmont plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Belmont plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
89,Colgate,Colgate,6.68295055283849,1.28344202232769,7.96639257516618,-6.10471335852895,-0.974861851404857,45,140,68.5385781760049,176,42,22,12,#FFDAAC,#FFF6EC,#FFE3C1,#E1EEDC,#EDE6BC,Colgate performs at a similar level against both good and bad teams.,Colgate performs at a similar level regardless of the pace of the game.
90,Wichita State,Wichita State,2.6554005776136,5.26472367932856,7.92012425694217,22.312220153678,3.41355997359213,115,68,68.2873592502011,192,197,15,13,#FFF0DE,#FFDCB1,#FFE4C2,#FEA39C,#EFE2B8,Wichita State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wichita State performs at a similar level regardless of the pace of the game.
91,Saint Peter's,Saint Peter's,-1.45787257410908,9.35451850756371,7.89664593345463,44.9546285099677,-95.7648875145095,205,18,66.9784889011992,263,184,21,11,#F2F6FB,#FFC174,#FFE4C2,#D84762,#70A6C7,Saint Peter's plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Saint Peter's plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
92,Fresno State,Fresno State,1.48440069444365,6.2562424193443,7.74064311378795,-32.4207857005159,3.05713430737017,143,51,63.547028416178,354,291,22,13,#FFF6EC,#FFD6A2,#FFE4C3,#76A4C6,#EFE3B8,Fresno State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fresno State performs at a similar level regardless of the pace of the game.
93,Grand Canyon,Grand Canyon,1.98078094665171,5.58963900745796,7.57041995410967,-9.84844990740656,-6.73383675654882,131,64,67.2077995690301,249,23,21,8,#FFF4E6,#FFDAAC,#FFE5C4,#CEE4D9,#E3E1BC,Grand Canyon performs at a similar level against both good and bad teams.,Grand Canyon performs at a similar level regardless of the pace of the game.
94,Santa Clara,Santa Clara,6.09862612912361,1.4706832984223,7.5693094275459,-28.9978437629309,-2.59992513464034,54,135,71.5430085636994,34,245,21,12,#FFDDB3,#FFF5E9,#FFE5C4,#80AFCA,#EAE4BC,Santa Clara plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Santa Clara performs at a similar level regardless of the pace of the game.
95,Bradley,Bradley,1.61927868378598,5.69611589342351,7.31539457720949,-23.2262074751441,-64.6295508656007,140,61,68.5202236968427,178,79,16,14,#FFF6EB,#FFD9AA,#FFE6C6,#8FC0D0,#80AEC5,Bradley plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bradley plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
96,Cincinnati,Cincinnati,1.35567588050391,5.59483766291978,6.95051354342369,5.67147308734982,8.60468960642631,147,63,69.352466475373,114,123,17,15,#FFF7EE,#FFDAAC,#FFE7C9,#FFE7CE,#F0DCB2,Cincinnati performs at a similar level against both good and bad teams.,Cincinnati performs at a similar level regardless of the pace of the game.
97,Akron,Akron,4.17223574825785,2.73533731330242,6.90757306156027,92.3708734424118,30.7620805678505,91,116,63.788144195096,352,349,22,10,#FFE8CB,#FFEDD6,#FFE7C9,#93003A,#F5C29A,Akron plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Akron plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
98,Wyoming,Wyoming,3.44239151843084,3.2039635716909,6.64635509012173,-6.97144539556494,-12.4104661231186,100,103,67.2308624074507,247,137,24,9,#FFECD4,#FFEACF,#FFE8CB,#DCECDB,#D9DCBD,Wyoming performs at a similar level against both good and bad teams.,Wyoming performs at a similar level regardless of the pace of the game.
99,Northern Iowa,Northern Iowa,6.11307046344616,0.40744075783049,6.52051122127665,6.61915488450974,24.1416509578675,53,167,68.55080874084,175,130,19,12,#FFDDB3,#FFFCF8,#FFE8CC,#FFE3CC,#F4CAA1,Northern Iowa performs at a similar level against both good and bad teams.,Northern Iowa plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
100,DePaul,DePaul,3.41965252389992,3.04715983895123,6.46681236285115,-21.6465908874872,73.2962497921807,101,108,70.3154735183102,74,170,15,16,#FFECD4,#FFEBD1,#FFE9CD,#95C5D2,#FE926E,DePaul plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,DePaul plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
101,UCF,UCF,3.20504484055237,3.10139003098881,6.30643487154118,15.7047369215865,-9.43916872846825,103,107,68.7647263117727,158,11,18,12,#FFEDD7,#FFEAD1,#FFE9CE,#FFBEB0,#DEDEBD,UCF plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UCF performs at a similar level regardless of the pace of the game.
102,Louisiana Tech,Louisiana Tech,2.36526192590311,3.86612771551455,6.23138964141767,-29.7883388193166,-19.7912167811078,120,92,69.5632401152747,105,87,21,10,#FFF2E1,#FFE5C5,#FFE9CF,#7DACC9,#CDD5BE,Louisiana Tech plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Louisiana Tech performs at a similar level regardless of the pace of the game.
103,Florida State,Florida State,3.1563912005597,2.78843566261574,5.94482686317544,-20.8941266895835,-5.37852358230467,106,115,69.1900049533427,124,31,17,14,#FFEDD8,#FFECD5,#FFEAD1,#99C7D2,#E5E2BC,Florida State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Florida State performs at a similar level regardless of the pace of the game.
104,Buffalo,Buffalo,5.12180891757628,0.802919049373287,5.92472796694956,-31.2679040588575,26.493082221345,73,152,72.1210682735874,24,324,17,11,#FFE3BF,#FFF9F3,#FFEAD1,#79A8C7,#F4C79F,Buffalo plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Buffalo plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
105,Tulane,Tulane,4.41934187080388,1.23477143640195,5.65411330720583,1.52395648882392,-49.3541718659431,85,142,69.1480991134796,127,166,14,15,#FFE6C8,#FFF6EC,#FFEBD3,#FFF8DB,#9ABBC3,Tulane performs at a similar level against both good and bad teams.,Tulane plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
106,South Carolina,South Carolina,-1.65756887492317,7.17890227745203,5.52133340252885,-22.9369518096877,-10.6895672839725,214,40,71.9994136740405,26,110,17,13,#F0F5FA,#FFD094,#FFECD4,#90C1D1,#DCDDBD,South Carolina plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Carolina performs at a similar level regardless of the pace of the game.
107,Middle Tennessee,Middle Tennessee,2.16316643057836,3.10653362205291,5.26970005263126,32.2518847644928,-45.0868347056715,126,106,68.596990706923,173,85,24,11,#FFF3E4,#FFEAD1,#FFEDD6,#EE7A82,#A2BFC2,Middle Tennessee plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Middle Tennessee plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
108,UNLV,UNLV,2.37591553880522,2.82225546340908,5.1981710022143,-26.7238643428899,-35.7745845582056,119,113,67.8796683740998,218,57,17,14,#FFF2E1,#FFECD5,#FFEDD7,#86B6CC,#B1C7C1,UNLV plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UNLV plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
109,Ole Miss,Ole Miss,2.44802411731592,2.72038873534873,5.16841285266464,38.5205033391743,43.2220543502251,118,118,66.9600346356177,264,230,13,19,#FFF1E0,#FFEDD6,#FFEDD7,#E56172,#F8B38C,Ole Miss plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Ole Miss plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
110,Western Kentucky,Western Kentucky,3.64781916501686,1.46672717154068,5.11454633655754,-14.2343188199462,-52.0826390103765,98,136,69.9735927321349,90,244,17,13,#FFEBD1,#FFF5E9,#FFEDD7,#B9D9D6,#96B9C3,Western Kentucky plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Western Kentucky plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
111,Stanford,Stanford,0.684429178372335,4.0767937563766,4.76122293474893,-2.08787148583325,40.7311320541357,164,89,67.5437469235137,233,200,16,16,#FFFBF6,#FFE4C2,#FFEEDA,#F4F9DE,#F7B68F,Stanford performs at a similar level against both good and bad teams.,Stanford plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
112,Louisville,Louisville,1.95371861521141,2.72868957680697,4.68240819201838,0.712964088409068,41.1709846929136,133,117,68.2096867019305,194,50,13,19,#FFF4E6,#FFEDD6,#FFEFDB,#FFFCDD,#F7B68F,Louisville performs at a similar level against both good and bad teams.,Louisville plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
113,Ohio,Ohio,2.79152604002233,1.8204893357127,4.61201537573503,-4.50062028366766,-20.5560818560567,112,132,68.5793466319332,174,189,24,10,#FFEFDC,#FFF3E4,#FFEFDB,#E9F3DD,#CBD5BF,Ohio performs at a similar level against both good and bad teams.,Ohio performs at a similar level regardless of the pace of the game.
114,Washington,Washington,1.47840825541804,2.99799458902585,4.4764028444439,7.35940078474855,-21.2586190056457,144,110,70.4398426973081,65,129,17,15,#FFF6EC,#FFEBD2,#FFEFDC,#FFE0C9,#CAD4BF,Washington performs at a similar level against both good and bad teams.,Washington performs at a similar level regardless of the pace of the game.
115,Princeton,Princeton,7.38343316744403,-3.15580620639725,4.22762696104677,10.0025422668111,-60.0719446476514,39,251,68.1444828296362,199,267,21,7,#FFD6A3,#DCE9F4,#FFF0DE,#FFD5C1,#88B2C4,Princeton performs at a similar level against both good and bad teams.,Princeton plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
116,Liberty,Liberty,2.96085895819222,1.18593506001931,4.14679401821153,-3.53621944967584,-17.978291461401,107,144,66.6179316229125,286,282,19,11,#FFEEDA,#FFF7ED,#FFF0DF,#EDF5DD,#D0D7BE,Liberty performs at a similar level against both good and bad teams.,Liberty performs at a similar level regardless of the pace of the game.
117,Kent State,Kent State,1.45751899172137,2.67288258102388,4.13040157274525,52.0329550076494,11.5535592034859,146,120,67.0383337065792,259,192,21,11,#FFF7ED,#FFEDD7,#FFF0DF,#C02E54,#F1D9AF,Kent State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Kent State performs at a similar level regardless of the pace of the game.
118,Utah,Utah,4.00962899747044,-0.0583508670689286,3.95127813040151,-60.1758837632172,-44.7237631427306,93,177,67.8513154085874,219,96,11,20,#FFE9CD,#FEFEFE,#FFF1E0,#1853A4,#A2BFC2,Utah plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
119,Boston College,Boston College,1.23412563686527,2.68020377309468,3.91432940995995,-0.255099877341187,-51.0191153465608,149,119,66.6354029628165,285,112,13,20,#FFF8EF,#FFEDD7,#FFF1E0,#FDFEDF,#97BAC3,Boston College performs at a similar level against both good and bad teams.,Boston College plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
120,Butler,Butler,0.846157869025853,2.97538739855477,3.82154526758062,-24.6755378873889,15.8021889277774,158,111,65.1301525359808,339,229,12,19,#FFFAF4,#FFEBD3,#FFF2E1,#8CBCCF,#F2D4AA,Butler plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Butler performs at a similar level regardless of the pace of the game.
121,Minnesota,Minnesota,2.80079543548431,0.897993748143392,3.6987891836277,-6.47151207669227,7.53196074698302,111,149,66.7724725056537,275,81,13,17,#FFEFDC,#FFF9F1,#FFF2E2,#DFEDDB,#F0DEB3,Minnesota performs at a similar level against both good and bad teams.,Minnesota performs at a similar level regardless of the pace of the game.
122,NC State,NC State,4.66976519114442,-1.02303163258373,3.64673355856068,12.6423158952132,-61.2269141522227,82,203,68.7383135339902,161,317,11,21,#FFE5C5,#F3F8FB,#FFF2E2,#FFCAB9,#86B1C5,NC State performs at a similar level against both good and bad teams.,NC State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
123,Morehead State,Morehead State,0.221023584505648,3.34562407786088,3.56664766236653,-17.1597319238441,-24.0071489966753,173,98,66.2369703695696,306,289,20,11,#FFFDFC,#FFE9CD,#FFF2E3,#ABD1D5,#C6D2BF,Morehead State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Morehead State performs at a similar level regardless of the pace of the game.
124,UC Irvine,UC Irvine,-1.94194963652479,5.48465067098481,3.54270103446001,54.354021302878,36.0511770692432,220,65,66.5231225430817,293,17,13,10,#EDF4F9,#FFDBAD,#FFF2E3,#B82650,#F6BC94,UC Irvine plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UC Irvine plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
125,Wagner,Wagner,0.592443392587806,2.87406500821951,3.46650840080731,-1.19438343041896,25.196372575185,167,112,68.0763553630467,206,37,18,6,#FFFBF7,#FFECD4,#FFF3E4,#F9FBDF,#F4C9A0,Wagner performs at a similar level against both good and bad teams.,Wagner plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
126,Stephen F. Austin,Stephen F. Austin,0.221158309812832,3.21936387319149,3.44052218300432,31.062723217684,35.4827475591744,172,102,70.0679028834486,86,261,18,10,#FFFDFC,#FFE9CF,#FFF3E4,#F07F85,#F6BC95,Stephen F. Austin plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Stephen F. Austin plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
127,Wofford,Wofford,3.35922973040948,0.0769854785703507,3.43621520897983,-56.6155059436135,25.2988588323815,102,172,65.4471347967751,334,264,17,13,#FFECD5,#FFFEFD,#FFF3E4,#265DA9,#F4C8A0,Wofford plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Wofford plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
128,Georgia State,Georgia State,1.15855174536967,2.23631886341059,3.39487060878026,-16.2472805504366,-48.2188136202727,152,127,68.1113853159946,200,175,15,11,#FFF8F0,#FFF0DD,#FFF3E4,#AFD3D5,#9CBCC3,Georgia State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgia State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
129,Wright State,Wright State,4.39231378969017,-1.14171704629131,3.25059674339885,-2.83321338612642,-46.901482130309,86,209,70.0170396695029,89,147,21,14,#FFE7C8,#F2F7FB,#FFF3E6,#F1F7DE,#9EBEC2,Wright State performs at a similar level against both good and bad teams.,Wright State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
130,Temple,Temple,-1.82889951698941,4.80073081050906,2.97183129351966,-50.9686076018032,29.5493115923616,218,78,67.9422477543122,212,59,17,12,#EEF4FA,#FFDFB8,#FFF4E8,#3B6DB0,#F5C39B,Temple plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Temple plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
131,Nevada,Nevada,2.58771572282776,0.377786884430842,2.96550260725861,-24.5814355274998,14.355151541965,116,168,71.2995454638859,40,335,12,18,#FFF0DF,#FFFCF9,#FFF4E8,#8CBCCF,#F2D5AC,Nevada plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nevada performs at a similar level regardless of the pace of the game.
132,Hofstra,Hofstra,5.02477084208705,-2.11222242302434,2.9125484190627,47.2687553272189,-17.4016380493639,78,223,69.8381678578218,95,357,19,11,#FFE3C0,#E7F0F8,#FFF5E8,#D03F5D,#D1D7BE,Hofstra plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Hofstra performs at a similar level regardless of the pace of the game.
133,Florida Atlantic,Florida Atlantic,1.52139154185439,1.38087148447639,2.90226302633078,-33.2215758827206,-39.8510754916506,142,139,68.619124500909,166,63,16,15,#FFF6EC,#FFF5EA,#FFF5E8,#74A2C5,#AAC4C1,Florida Atlantic plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Florida Atlantic plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
134,UC Santa Barbara,UC Santa Barbara,2.13890549974163,0.719547791595918,2.85845329133755,-17.6329222295752,2.30331237361626,127,154,66.8636457097675,271,160,15,11,#FFF3E4,#FFFAF4,#FFF5E9,#A8D0D4,#EFE4B9,UC Santa Barbara plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UC Santa Barbara performs at a similar level regardless of the pace of the game.
135,Rhode Island,Rhode Island,-2.92966542216818,5.74694751290845,2.81728209074027,32.1843842688367,-5.52559586683746,237,60,68.6111789576215,168,111,14,16,#E4EEF7,#FFD9AA,#FFF5E9,#EE7A83,#E5E2BC,Rhode Island plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rhode Island performs at a similar level regardless of the pace of the game.
136,Nebraska,Nebraska,2.29346624681198,0.487329260130456,2.78079550694244,-17.1745139950608,-61.6940501378748,122,164,72.3049136906983,21,350,10,22,#FFF2E2,#FFFBF7,#FFF5E9,#ABD1D5,#85B1C5,Nebraska plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nebraska plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
137,Georgia Tech,Georgia Tech,-0.579074003515858,3.29838576654051,2.71931176302465,-2.53895179304844,-13.0664029763864,187,100,69.0645121640002,135,256,11,20,#F9FBFD,#FFE9CE,#FFF5EA,#F2F8DE,#D8DBBD,Georgia Tech performs at a similar level against both good and bad teams.,Georgia Tech performs at a similar level regardless of the pace of the game.
138,George Mason,George Mason,1.46217998376686,1.16056546732969,2.62274545109655,23.5362882120695,-7.36213243073021,145,145,66.5535658435301,290,158,14,16,#FFF7EC,#FFF7ED,#FFF6EA,#FC9E99,#E2E0BD,George Mason plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,George Mason performs at a similar level regardless of the pace of the game.
139,Southern Illinois,Southern Illinois,-0.732187256029451,3.25512701356277,2.52293975753332,10.9751822994717,-0.202067187109104,193,101,64.0009273160981,350,70,15,15,#F8FAFD,#FFE9CE,#FFF6EB,#FFD1BE,#EEE6BC,Southern Illinois performs at a similar level against both good and bad teams.,Southern Illinois performs at a similar level regardless of the pace of the game.
140,Utah Valley,Utah Valley,-1.51962483373873,3.95421901878719,2.43459418504846,-16.0642894910665,7.91076033233278,209,90,67.6678721037709,229,91,18,12,#F1F6FB,#FFE5C4,#FFF6EC,#B0D4D5,#F0DDB3,Utah Valley plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Utah Valley performs at a similar level regardless of the pace of the game.
141,Abilene Christian,Abilene Christian,0.048143753274387,2.30876793366871,2.3569116869431,3.89567833474451,31.7803488465825,178,125,71.3542583099014,39,145,21,11,#FFFEFE,#FFEFDC,#FFF6EC,#FFEED4,#F5C199,Abilene Christian performs at a similar level against both good and bad teams.,Abilene Christian plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
142,Northern Kentucky,Northern Kentucky,0.534223347362434,1.46026113491494,1.99448448227737,22.4499037342555,-5.09096789538766,169,137,65.8021203936834,320,176,18,12,#FFFCF8,#FFF5E9,#FFF8EF,#FEA29C,#E6E2BC,Northern Kentucky plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northern Kentucky performs at a similar level regardless of the pace of the game.
143,Missouri,Missouri,0.531412426039276,1.4540462127123,1.98545863875158,-36.4421337846139,-46.4418704760292,170,138,67.0950177284348,257,90,11,21,#FFFCF8,#FFF5E9,#FFF8EF,#6B98C1,#9FBEC2,Missouri plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Missouri plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
144,Jacksonville State,Jacksonville State,1.90236930484553,0.0652478494243198,1.96761715426985,18.109203006488,-69.4161516983847,134,173,66.7395489470869,280,348,19,11,#FFF4E7,#FFFEFE,#FFF8EF,#FFB4A9,#78AAC6,Jacksonville State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Jacksonville State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
145,Texas State,Texas State,0.946947910497804,0.842067486017224,1.78901539651503,-43.1486638454963,2.20248889162319,155,151,65.8037525888193,319,143,18,8,#FFF9F3,#FFF9F2,#FFF8F1,#5984BA,#EFE4B9,Texas State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Texas State performs at a similar level regardless of the pace of the game.
146,Montana State,Montana State,1.22739086209223,0.501469275260883,1.72886013735312,-18.5230618749735,-49.2307905067283,150,163,68.5980636918418,172,315,25,8,#FFF8EF,#FFFBF7,#FFF9F1,#A4CDD4,#9ABBC3,Montana State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Montana State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
